"DATABASE_NAME","CUBE_NAME","MEASURE_GROUP_NAME","PARTITION_NAME","DIMENSION_NAME","TABLE_ID","COLUMN_ID","SEGMENT_NUMBER","TABLE_PARTITION_NUMBER","RECORDS_COUNT","ALLOCATED_SIZE","USED_SIZE","COMPRESSION_TYPE","BITS_COUNT","BOOKMARK_BITS_COUNT","VERTIPAQ_STATE","ISPAGEABLE","ISRESIDENT","TEMPERATURE","LAST_ACCESSED"
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card (81)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Brand (83)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Brand (83)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Brand (83)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Card Brand (83)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened Year (90)","POS_TO_ID","0","0","0","120","120","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened Year (90)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened Year (90)","ID_TO_POS","0","0","0","120","120","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened Year (90)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band Sort (88)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band Sort (88)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band Sort (88)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band Sort (88)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Cards Issued (91)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Cards Issued (91)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Cards Issued (91)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Cards Issued (91)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$PIN Last Changed (92)","POS_TO_ID","0","0","0","80","80","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$PIN Last Changed (92)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$PIN Last Changed (92)","ID_TO_POS","0","0","0","80","80","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$PIN Last Changed (92)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened (89)","POS_TO_ID","0","0","0","800","800","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Account Opened (89)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit (86)","POS_TO_ID","0","0","0","2208","2208","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit (86)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Client Key (82)","POS_TO_ID","0","0","0","648","648","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Client Key (82)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","POS_TO_ID","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Chip (85)","ID_TO_POS","2","0","0","8","8","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band (87)","POS_TO_ID","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band (87)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band (87)","ID_TO_POS","0","0","0","24","24","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Card","Card","Card","H$Card (16)$Credit Limit Band (87)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Merchant Category (94)","POS_TO_ID","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Merchant Category (94)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Merchant Category (94)","ID_TO_POS","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Merchant Category (94)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Category Group (95)","POS_TO_ID","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Category Group (95)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Category Group (95)","ID_TO_POS","0","0","0","56","56","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$Category Group (95)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$MCC (93)","POS_TO_ID","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$MCC (93)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$MCC (93)","ID_TO_POS","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Merchant Category","Merchant Category","Merchant Category","H$Merchant Category (19)$MCC (93)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Client Key (117)","POS_TO_ID","0","0","0","648","648","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Client Key (117)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Client Key (117)","ID_TO_POS","0","0","0","648","648","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Client Key (117)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Channel Key (120)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Channel Key (120)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Channel Key (120)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Channel Key (120)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$MCC (119)","POS_TO_ID","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$MCC (119)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$MCC (119)","ID_TO_POS","0","0","0","440","440","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$MCC (119)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Geo Key (122)","POS_TO_ID","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Geo Key (122)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Geo Key (122)","ID_TO_POS","0","0","0","504","504","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Geo Key (122)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Outcome Key (121)","POS_TO_ID","0","0","0","40","40","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Outcome Key (121)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Outcome Key (121)","ID_TO_POS","0","0","0","40","40","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Outcome Key (121)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Date (115)","POS_TO_ID","0","0","0","14368","14368","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Date (115)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Date (115)","ID_TO_POS","0","0","0","14368","14368","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Date (115)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Amount (124)","POS_TO_ID","0","0","0","161496","161496","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Amount (124)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Fraud Key (123)","POS_TO_ID","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Fraud Key (123)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Fraud Key (123)","ID_TO_POS","0","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Fraud Key (123)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Hour (116)","POS_TO_ID","0","0","0","104","104","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Hour (116)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Hour (116)","ID_TO_POS","0","0","0","104","104","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Hour (116)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Card Key (118)","POS_TO_ID","0","0","0","2304","2304","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Card Key (118)","POS_TO_ID","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Card Key (118)","ID_TO_POS","0","0","0","2304","2304","NOSPLIT","32","0","SKIPPED",,,,
"ab2b7759-59d9-4189-8c4b-9009e8a80a7d","Model","Transactions","Transactions 2010","Transactions","H$Transactions (34)$Card Key (118)","ID_TO_POS","1","0","0","16","16","NOSPLIT","32","0","SKIPPED",,,,
